1006914|0.00|0.00
1007783|0.00|0.00
1009462|0.00|0.00
1009453|0.00|0.00
1009460|0.00|0.00
1007961|0.00|0.00
1009454|0.00|0.00
1009456|0.00|0.00
1009452|0.00|0.00
1009455|0.00|0.00
1009457|0.00|0.00
1007569|0.00|0.00
1007509|0.00|0.00
1006906|0.00|0.00
1007705|0.00|0.00
1009481|0.00|0.00
1007637|0.00|0.00
1007885|0.00|0.00
1007663|0.00|0.00
1007356|0.00|0.00
1007662|0.00|0.00
1008148|0.00|0.00
1006508|0.00|0.00
1007867|0.00|0.00
1007972|0.00|0.00
1008015|0.00|0.00
1007958|0.00|0.00
1008152|0.00|0.00
1007575|0.00|0.00
1007697|0.00|0.00
1007546|0.00|0.00
1007568|0.00|0.00
1007568|0.00|0.00
1007568|0.00|0.00
1007568|0.00|0.00
1007549|0.00|0.00
1007785|0.00|0.00
1007673|0.00|0.00
1007923|0.00|0.00
1007770|0.00|0.00
1007775|0.00|0.00
1008068|0.00|0.00
1007914|0.00|0.00
1007996|0.00|0.00
1007873|0.00|0.00
1008016|0.00|0.00
1008109|0.00|0.00
1008132|0.00|0.00
1008058|0.00|0.00
1008119|0.00|0.00
1008127|0.00|0.00
1007750|0.00|0.00
1008085|0.00|0.00
1007998|0.00|0.00
1007953|0.00|0.00
1008113|0.00|0.00
1007532|0.00|0.00
1007367|0.00|0.00
1007650|0.00|0.00
1007348|0.00|0.00
1007348|0.00|0.00
1007348|0.00|0.00
1007348|0.00|0.00
1007348|0.00|0.00
1007348|0.00|0.00
1007348|0.00|0.00
1007348|0.00|0.00
1007348|0.00|0.00
1007388|0.00|0.00
1007346|0.00|0.00
1007419|0.00|0.00
1007594|0.00|0.00
1007956|0.00|0.00
1007553|0.00|0.00
1008056|0.00|0.00
1007624|0.00|0.00
1007926|0.00|0.00
1007886|0.00|0.00
1007473|0.00|0.00
1007473|0.00|0.00
1007473|0.00|0.00
1007630|0.00|0.00
1008154|0.00|0.00
1007361|0.00|0.00
1007939|0.00|0.00
1008048|0.00|0.00
1007979|0.00|0.00
1008103|0.00|0.00
1007970|0.00|0.00
1007906|0.00|0.00
1007586|0.00|0.00
1007758|0.00|0.00
1007759|0.00|0.00
1007455|0.00|0.00
1008029|0.00|0.00
1007364|0.00|0.00
1007989|0.00|0.00
1007959|0.00|0.00
1007431|0.00|0.00
1007382|0.00|0.00
1007557|0.00|0.00
1007398|0.00|0.00
1007577|0.00|0.00
1007869|0.00|0.00
1007608|0.00|0.00
1007541|0.00|0.00
1007717|0.00|0.00
1007464|0.00|0.00
1007739|0.00|0.00
1007565|0.00|0.00
1007844|0.00|0.00
1007726|0.00|0.00
1007707|0.00|0.00
1007462|0.00|0.00
1007760|0.00|0.00
1007728|0.00|0.00
1007578|0.00|0.00
1007547|0.00|0.00
1007492|0.00|0.00
1007566|0.00|0.00
1007623|0.00|0.00
1007757|0.00|0.00
1007567|0.00|0.00
1007391|0.00|0.00
1007865|0.00|0.00
1007667|0.00|0.00
1007779|0.00|0.00
1007871|0.00|0.00
1007766|0.00|0.00
1007409|0.00|0.00
1007824|0.00|0.00
1007505|0.00|0.00
1007808|0.00|0.00
1007895|0.00|0.00
1007642|0.00|0.00
1007713|0.00|0.00
1007682|0.00|0.00
1007748|0.00|0.00
1007748|0.00|0.00
1007748|0.00|0.00
1007748|0.00|0.00
1007748|0.00|0.00
1007748|0.00|0.00
1007875|0.00|0.00
1007386|0.00|0.00
1007573|0.00|0.00
1007385|0.00|0.00
1007698|0.00|0.00
1007733|0.00|0.00
1007810|0.00|0.00
1007570|0.00|0.00
1008023|0.00|0.00
1007747|0.00|0.00
1007708|0.00|0.00
1007670|0.00|0.00
1007864|0.00|0.00
1007864|0.00|0.00
1007864|0.00|0.00
1007864|0.00|0.00
1007687|0.00|0.00
1007870|0.00|0.00
1007722|0.00|0.00
1007832|0.00|0.00
1007429|0.00|0.00
1007884|0.00|0.00
1007601|0.00|0.00
1007591|0.00|0.00
1006529|0.00|0.00
1006529|0.00|0.00
1006529|0.00|0.00
1008035|0.00|0.00
1007751|0.00|0.00
1007377|0.00|0.00
1007416|0.00|0.00
1007587|0.00|0.00
1007700|0.00|0.00
1007617|0.00|0.00
1007590|0.00|0.00
1008139|0.00|0.00
1007982|0.00|0.00
1007930|0.00|0.00
1008051|0.00|0.00
1007990|0.00|0.00
1008147|0.00|0.00
1006749|0.00|0.00
1007966|0.00|0.00
1008114|0.00|0.00
1008067|0.00|0.00
1007576|0.00|0.00
1007840|0.00|0.00
1007855|0.00|0.00
1007994|0.00|0.00
1007825|0.00|0.00
1007539|0.00|0.00
1007418|0.00|0.00
1008146|0.00|0.00
1008141|0.00|0.00
1007412|0.00|0.00
1007826|0.00|0.00
1007430|0.00|0.00
1007584|0.00|0.00
1007508|0.00|0.00
1007589|0.00|0.00
1007442|0.00|0.00
1007487|0.00|0.00
1007887|0.00|0.00
1007490|0.00|0.00
1007571|0.00|0.00
1007548|0.00|0.00
1007796|0.00|0.00
1007811|0.00|0.00
1007792|0.00|0.00
1007459|0.00|0.00
1007694|0.00|0.00
1007734|0.00|0.00
1007451|0.00|0.00
1007574|0.00|0.00
1007461|0.00|0.00
1007881|0.00|0.00
1007371|0.00|0.00
1007383|0.00|0.00
1007480|0.00|0.00
1007843|0.00|0.00
1007457|0.00|0.00
1007913|0.00|0.00
1007580|0.00|0.00
1007668|0.00|0.00
1007392|0.00|0.00
1007563|0.00|0.00
1007530|0.00|0.00
1007536|0.00|0.00
1007693|0.00|0.00
1007830|0.00|0.00
1007669|0.00|0.00
1007626|0.00|0.00
1007921|0.00|0.00
1007815|0.00|0.00
1007477|0.00|0.00
1007408|0.00|0.00
1007916|0.00|0.00
1006784|0.00|0.00
1007596|0.00|0.00
1007542|0.00|0.00
1007420|0.00|0.00
1007706|0.00|0.00
1007562|0.00|0.00
1007859|0.00|0.00
1007403|0.00|0.00
1007862|0.00|0.00
1007538|0.00|0.00
1007776|0.00|0.00
1007493|0.00|0.00
1007583|0.00|0.00
1007612|0.00|0.00
1007665|0.00|0.00
1007849|0.00|0.00
1007812|0.00|0.00
1007704|0.00|0.00
1007949|0.00|0.00
1007798|0.00|0.00
1007432|0.00|0.00
1007572|0.00|0.00
1007676|0.00|0.00
1007924|0.00|0.00
1007877|0.00|0.00
1007741|0.00|0.00
1007872|0.00|0.00
1007471|0.00|0.00
1007814|0.00|0.00
1007384|0.00|0.00
1007816|0.00|0.00
1007922|0.00|0.00
1007938|0.00|0.00
1008116|0.00|0.00
1007950|0.00|0.00
1008083|0.00|0.00
1007945|0.00|0.00
1008065|0.00|0.00
1007854|0.00|0.00
1007876|0.00|0.00
1006845|0.00|0.00
1008093|0.00|0.00
1007597|0.00|0.00
1007981|0.00|0.00
1007925|0.00|0.00
1006836|0.00|0.00
1008021|0.00|0.00
1008033|0.00|0.00
1007935|0.00|0.00
1007520|0.00|0.00
1007414|0.00|0.00
1007414|0.00|0.00
1007414|0.00|0.00
1007435|0.00|0.00
1007737|0.00|0.00
1007799|0.00|0.00
1007400|0.00|0.00
1007516|0.00|0.00
1007496|0.00|0.00
1007413|0.00|0.00
1007491|0.00|0.00
1007478|0.00|0.00
1007470|0.00|0.00
1007918|0.00|0.00
1007818|0.00|0.00
1007907|0.00|0.00
1007802|0.00|0.00
1007892|0.00|0.00
1007858|0.00|0.00
1007800|0.00|0.00
1007440|0.00|0.00
1007479|0.00|0.00
1007494|0.00|0.00
1007488|0.00|0.00
1007483|0.00|0.00
1007458|0.00|0.00
1007517|0.00|0.00
1007609|0.00|0.00
1007423|0.00|0.00
1007579|0.00|0.00
1007498|0.00|0.00
1007424|0.00|0.00
1007857|0.00|0.00
1007395|0.00|0.00
1007396|0.00|0.00
1007515|0.00|0.00
1007545|0.00|0.00
1008131|0.00|0.00
1008100|0.00|0.00
1007827|0.00|0.00
1008042|0.00|0.00
1008156|0.00|0.00
1006809|0.00|0.00
1006714|0.00|0.00
1008105|0.00|0.00
1007503|0.00|0.00
1007503|0.00|0.00
1007503|0.00|0.00
1007503|0.00|0.00
1007481|0.00|0.00
1008039|0.00|0.00
1008070|0.00|0.00
1007452|0.00|0.00
1007452|0.00|0.00
1007452|0.00|0.00
1008032|0.00|0.00
1007948|0.00|0.00
1007995|0.00|0.00
1007919|0.00|0.00
1007537|0.00|0.00
1006792|0.00|0.00
1006907|0.00|0.00
1007719|0.00|0.00
1007719-1|0.00|0.00
1007719|0.00|0.00
1007719-2|0.00|0.00
1007891|0.00|0.00
1007942|0.00|0.00
1007901|0.00|0.00
1007406|0.00|0.00
1007777|0.00|0.00
1007421|0.00|0.00
1007421|0.00|0.00
1007421-1|0.00|0.00
1007421|0.00|0.00
1007421-2|0.00|0.00
1007421|0.00|0.00
1007456|0.00|0.00
1007903|0.00|0.00
1007660|0.00|0.00
1007896|0.00|0.00
1007672|0.00|0.00
1007780|0.00|0.00
1007556|0.00|0.00
1007507|0.00|0.00
1007976|0.00|0.00
1008011|0.00|0.00
1008157|0.00|0.00
1008017|0.00|0.00
1008159|0.00|0.00
1007805|0.00|0.00
1007992|0.00|0.00
1008012|0.00|0.00
1007763|0.00|0.00
1007772|0.00|0.00
1007772|0.00|0.00
1007772|0.00|0.00
1007772|0.00|0.00
1007772|0.00|0.00
1007772|0.00|0.00
1007772|0.00|0.00
1007772|0.00|0.00
1007765|0.00|0.00
1007712|0.00|0.00
1007852|0.00|0.00
1007846|0.00|0.00
1007645|0.00|0.00
1007952|0.00|0.00
1007761|0.00|0.00
1007905|0.00|0.00
1007803|0.00|0.00
1007803|0.00|0.00
1007803|0.00|0.00
1007730|0.00|0.00
1007920|0.00|0.00
1006908|0.00|0.00
1007512|0.00|0.00
1007611|0.00|0.00
1007495|0.00|0.00
1008160|0.00|0.00
1007644|0.00|0.00
1007595|0.00|0.00
1007581|0.00|0.00
1006910|0.00|0.00
1006580|0.00|0.00
1007465|0.00|0.00
1007720|0.00|0.00
1007468|0.00|0.00
1007501|0.00|0.00
1007484|0.00|0.00
1007469|0.00|0.00
1007729|0.00|0.00
1007387|0.00|0.00
1007657|0.00|0.00
1007634|0.00|0.00
1007709|0.00|0.00
1007653|0.00|0.00
1007793|0.00|0.00
1007692|0.00|0.00
1006777|0.00|0.00
1006868|0.00|0.00
1007558|0.00|0.00
1007690|0.00|0.00
1007835|0.00|0.00
1007868|0.00|0.00
1007691|0.00|0.00
1006763|0.00|0.00
1006763|0.00|0.00
1006763|0.00|0.00
1007768|0.00|0.00
1007781|0.00|0.00
1007778|0.00|0.00
1007486|0.00|0.00
1007426|0.00|0.00
1007641|0.00|0.00
1007863|0.00|0.00
1007629|0.00|0.00
1007817|0.00|0.00
1007474|0.00|0.00
1007807|0.00|0.00
1007917|0.00|0.00
1007819|0.00|0.00
1007375|0.00|0.00
1007585|0.00|0.00
1007535|0.00|0.00
1007610|0.00|0.00
1007680|0.00|0.00
1007838|0.00|0.00
1007797|0.00|0.00
1007649|0.00|0.00
1007851|0.00|0.00
1007616|0.00|0.00
1007786|0.00|0.00
1007639|0.00|0.00
1007646|0.00|0.00
1007518|0.00|0.00
1007613|0.00|0.00
1007839|0.00|0.00
1007975|0.00|0.00
1008031|0.00|0.00
1008110|0.00|0.00
1007955|0.00|0.00
1008018|0.00|0.00
1008001|0.00|0.00
1008081|0.00|0.00
1008014|0.00|0.00
1008076|0.00|0.00
1008140|0.00|0.00
1008155|0.00|0.00
1008134|0.00|0.00
1007983|0.00|0.00
1007941|0.00|0.00
1008080|0.00|0.00
1007341|0.00|0.00
1008117|0.00|0.00
1007794|0.00|0.00
1008022|0.00|0.00
1008077|0.00|0.00
1008044|0.00|0.00
1008063|0.00|0.00
1008135|0.00|0.00
1008004|0.00|0.00
1008059|0.00|0.00
1008108|0.00|0.00
1007951|0.00|0.00
1008030|0.00|0.00
1008150|0.00|0.00
1008027|0.00|0.00
1008009|0.00|0.00
1008111|0.00|0.00
1008006|0.00|0.00
1008055|0.00|0.00
1007977|0.00|0.00
1008122|0.00|0.00
1007425|0.00|0.00
1007991|0.00|0.00
1006804|0.00|0.00
1008096|0.00|0.00
1007661|0.00|0.00
1008153|0.00|0.00
1008118|0.00|0.00
1007695|0.00|0.00
1008112|0.00|0.00
1008136|0.00|0.00
1008047|0.00|0.00
1008128|0.00|0.00
1008102|0.00|0.00
1007822|0.00|0.00
1007912|0.00|0.00
1007889|0.00|0.00
1007619|0.00|0.00
1007890|0.00|0.00
1007710|0.00|0.00
1007345|0.00|0.00
1007716|0.00|0.00
1007390|0.00|0.00
1007343|0.00|0.00
1007502|0.00|0.00
1008045|0.00|0.00
1008024|0.00|0.00
1008074|0.00|0.00
1008078|0.00|0.00
1007588|0.00|0.00
1007968|0.00|0.00
1008036|0.00|0.00
1008138|0.00|0.00
1006735|0.00|0.00
1007987|0.00|0.00
1007848|0.00|0.00
1008133|0.00|0.00
1007943|0.00|0.00
1008151|0.00|0.00
1008054|0.00|0.00
1008158|0.00|0.00
1008143|0.00|0.00
1007985|0.00|0.00
1008137|0.00|0.00
1008089|0.00|0.00
1008123|0.00|0.00
1008129|0.00|0.00
1007927|0.00|0.00
1008062|0.00|0.00
1007988|0.00|0.00
1007615|0.00|0.00
1007598|0.00|0.00
1008130|0.00|0.00
1007633|0.00|0.00
1008013|0.00|0.00
1008099|0.00|0.00
1007978|0.00|0.00
1007962|0.00|0.00
1008005|0.00|0.00
1007931|0.00|0.00
1007964|0.00|0.00
1008124|0.00|0.00
1007753|0.00|0.00
1008090|0.00|0.00
1008104|0.00|0.00
1007724|0.00|0.00
1007443|0.00|0.00
1007774|0.00|0.00
1008010|0.00|0.00
1007428|0.00|0.00
1007635|0.00|0.00
1007861|0.00|0.00
1007685|0.00|0.00
1007791|0.00|0.00
1007899|0.00|0.00
1007721|0.00|0.00
1007836|0.00|0.00
1007790|0.00|0.00
1007879|0.00|0.00
1007718|0.00|0.00
1007679|0.00|0.00
1007715|0.00|0.00
1007856|0.00|0.00
1007940|0.00|0.00
1008000|0.00|0.00
1007957|0.00|0.00
1007967|0.00|0.00
1007773|0.00|0.00
1007376|0.00|0.00
1007394|0.00|0.00
1008149|0.00|0.00
1008052|0.00|0.00
1007360|0.00|0.00
1007360|0.00|0.00
1007360|0.00|0.00
1008161|0.00|0.00
1006449|0.00|0.00
1007659|0.00|0.00
1007675|0.00|0.00
1006789|0.00|0.00
1007860|0.00|0.00
1007582|0.00|0.00
1007910|0.00|0.00
1007841|0.00|0.00
1008094|0.00|0.00
1007666|0.00|0.00
1007997|0.00|0.00
1008019|0.00|0.00
1007963|0.00|0.00
1008064|0.00|0.00
1007604|0.00|0.00
1007374|0.00|0.00
1008028|0.00|0.00
1008125|0.00|0.00
1008066|0.00|0.00
1008115|0.00|0.00
1008088|0.00|0.00
1007689|0.00|0.00
1007764|0.00|0.00
1007723|0.00|0.00
1007628|0.00|0.00
1007564|0.00|0.00
1008003|0.00|0.00
1007984|0.00|0.00
1008120|0.00|0.00
1008026|0.00|0.00
1007947|0.00|0.00
1006911|0.00|0.00
1007460|0.00|0.00
1007441|0.00|0.00
1007782|0.00|0.00
1007752|0.00|0.00
1007354|0.00|0.00
1007354|0.00|0.00
1007354|0.00|0.00
1007354|0.00|0.00
1007354|0.00|0.00
1007354|0.00|0.00
1007354|0.00|0.00
1007354|0.00|0.00
1007354|0.00|0.00
1007354|0.00|0.00
1007354|0.00|0.00
1007702|0.00|0.00
1006912|0.00|0.00
1007809|0.00|0.00
1007842|0.00|0.00
1008007|0.00|0.00
1007999|0.00|0.00
1008043|0.00|0.00
1007937|0.00|0.00
1008050|0.00|0.00
1007960|0.00|0.00
1007543|0.00|0.00
1006806|0.00|0.00
1008106|0.00|0.00
1007801|0.00|0.00
1008079|0.00|0.00
1007544|0.00|0.00
1007466|0.00|0.00
1007806|0.00|0.00
1008087|0.00|0.00
1008073|0.00|0.00
1008097|0.00|0.00
1007929|0.00|0.00
1007980|0.00|0.00
1008008|0.00|0.00
1007954|0.00|0.00
1006913|0.00|0.00
1008091|0.00|0.00
1008053|0.00|0.00
1007946|0.00|0.00
1008101|0.00|0.00
1007973|0.00|0.00
1006394|0.00|0.00
1008126|0.00|0.00
1007344|0.00|0.00
1007664|0.00|0.00
1007735|0.00|0.00
1007883|0.00|0.00
1007621|0.00|0.00
1007411|0.00|0.00
1007934|0.00|0.00
1008107|0.00|0.00
1008038|0.00|0.00
1007874|0.00|0.00
1007866|0.00|0.00
1007732|0.00|0.00
1007908|0.00|0.00
1007804|0.00|0.00
1007683|0.00|0.00
1007366|0.00|0.00
1007767|0.00|0.00
1007506|0.00|0.00
1007422|0.00|0.00
1007519|0.00|0.00
1007533|0.00|0.00
1007380|0.00|0.00
1007671|0.00|0.00
1007744|0.00|0.00
1007878|0.00|0.00
1007402|0.00|0.00
1007755|0.00|0.00
1007725|0.00|0.00
1007699|0.00|0.00
1007551|0.00|0.00
1007372|0.00|0.00
1007393|0.00|0.00
1007482|0.00|0.00
1007762|0.00|0.00
1007756|0.00|0.00
1007769|0.00|0.00
1007401|0.00|0.00
1007550|0.00|0.00
1007349|0.00|0.00
1007368|0.00|0.00
1007368|0.00|0.00
1007368|0.00|0.00
1007368|0.00|0.00
1007368|0.00|0.00
1007368|0.00|0.00
1007368|0.00|0.00
1007368|0.00|0.00
1007368|0.00|0.00
1007368|0.00|0.00
1007368|0.00|0.00
1007453|0.00|0.00
1007353|0.00|0.00
1007504|0.00|0.00
1007894|0.00|0.00
1007592|0.00|0.00
1007944|0.00|0.00
1007745|0.00|0.00
1007528|0.00|0.00
1007522|0.00|0.00
1007529|0.00|0.00
1007603|0.00|0.00
1007524|0.00|0.00
1007378|0.00|0.00
1007771|0.00|0.00
1007627|0.00|0.00
1007523|0.00|0.00
1007607|0.00|0.00
1007525|0.00|0.00
1007527|0.00|0.00
1007526|0.00|0.00
1007521|0.00|0.00
1006600|0.00|0.00
1006600|0.00|0.00
1006600|0.00|0.00
1006783|0.00|0.00
1006795|0.00|0.00
1006797|0.00|0.00
1006802|0.00|0.00
1006608|0.00|0.00
1006677|0.00|0.00
1006462|0.00|0.00
1006462|0.00|0.00
1006462|0.00|0.00
1007472|0.00|0.00
1006916|0.00|0.00
1007454|0.00|0.00
1008098|0.00|0.00
1007600|0.00|0.00
1006811|0.00|0.00
1006589|0.00|0.00
1006589|0.00|0.00
1006589|0.00|0.00
1007853|0.00|0.00
1008145|0.00|0.00
1007933|0.00|0.00
1006791|0.00|0.00
1007439|0.00|0.00
1007437|0.00|0.00
1007365|0.00|0.00
1007965|0.00|0.00
1008040|0.00|0.00
1007974|0.00|0.00
1008075|0.00|0.00
1008071|0.00|0.00
1008046|0.00|0.00
1008041|0.00|0.00
1008092|0.00|0.00
1008142|0.00|0.00
1008002|0.00|0.00
1008049|0.00|0.00
1008060|0.00|0.00
1008037|0.00|0.00
1008072|0.00|0.00
1008084|0.00|0.00
1008025|0.00|0.00
1007986|0.00|0.00
1008061|0.00|0.00
1008086|0.00|0.00
1007969|0.00|0.00
1008095|0.00|0.00
1007971|0.00|0.00
1008121|0.00|0.00
1008069|0.00|0.00
1008034|0.00|0.00
1007932|0.00|0.00
1007936|0.00|0.00
1007993|0.00|0.00
1007743|0.00|0.00
1007652|0.00|0.00
1007552|0.00|0.00
1007847|0.00|0.00
1007405|0.00|0.00
1007833|0.00|0.00
1007448|0.00|0.00
1006817|0.00|0.00
1000006|0.00|0.00
1007342|0.00|0.00
1007347|0.00|0.00
1007347|0.00|0.00
1007347|0.00|0.00
1007347|0.00|0.00
1007347|0.00|0.00
1007347|0.00|0.00
1007347|0.00|0.00
1007350|0.00|0.00
1007351|0.00|0.00
1007352|0.00|0.00
1007355|0.00|0.00
1007357|0.00|0.00
1007358|0.00|0.00
1007359|0.00|0.00
1007362|0.00|0.00
1007363|0.00|0.00
1007369|0.00|0.00
1007370|0.00|0.00
1007379|0.00|0.00
1007381|0.00|0.00
1007389|0.00|0.00
1007397|0.00|0.00
1007399|0.00|0.00
1007373|0.00|0.00
1007404|0.00|0.00
1007407|0.00|0.00
1007410|0.00|0.00
1007415|0.00|0.00
1007417|0.00|0.00
1007427|0.00|0.00
1007433|0.00|0.00
1007434|0.00|0.00
1007438|0.00|0.00
1007445|0.00|0.00
1007447|0.00|0.00
1007449|0.00|0.00
1007450|0.00|0.00
1007450|0.00|0.00
1007450|0.00|0.00
1007450|0.00|0.00
1007463|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007467|0.00|0.00
1007475|0.00|0.00
1007475|0.00|0.00
1007475|0.00|0.00
1007475|0.00|0.00
1007475|0.00|0.00
1007475|0.00|0.00
1007476|0.00|0.00
1007485|0.00|0.00
1007489|0.00|0.00
1007497|0.00|0.00
1007499|0.00|0.00
1007500|0.00|0.00
1007510|0.00|0.00
1007511|0.00|0.00
1007511|0.00|0.00
1007511|0.00|0.00
1007511|0.00|0.00
1007511|0.00|0.00
1007511|0.00|0.00
1007511|0.00|0.00
1007511|0.00|0.00
1007511|0.00|0.00
1007511|0.00|0.00
1007513|0.00|0.00
1007514|0.00|0.00
1007531|0.00|0.00
1007540|0.00|0.00
1007554|0.00|0.00
1007555|0.00|0.00
1007559|0.00|0.00
1007560|0.00|0.00
1007561|0.00|0.00
1007593|0.00|0.00
1007599|0.00|0.00
1007605|0.00|0.00
1007606|0.00|0.00
1007614|0.00|0.00
1007618|0.00|0.00
1007620|0.00|0.00
1007622|0.00|0.00
1007625|0.00|0.00
1007632|0.00|0.00
1007636|0.00|0.00
1007638|0.00|0.00
1007640|0.00|0.00
1007534|0.00|0.00
1007534|0.00|0.00
1007534|0.00|0.00
1007534|0.00|0.00
1007534|0.00|0.00
1007534|0.00|0.00
1007534|0.00|0.00
1007534|0.00|0.00
1007534|0.00|0.00
1007534-2|0.00|0.00
1007643|0.00|0.00
1007647|0.00|0.00
1007648|0.00|0.00
1007651|0.00|0.00
1007654|0.00|0.00
1007655|0.00|0.00
1007656|0.00|0.00
1007674|0.00|0.00
1007677|0.00|0.00
1007678|0.00|0.00
1007681|0.00|0.00
1007684|0.00|0.00
1007686|0.00|0.00
1007688|0.00|0.00
1007696|0.00|0.00
1007701|0.00|0.00
1007703|0.00|0.00
1007711|0.00|0.00
1007714|0.00|0.00
1007727|0.00|0.00
1007731|0.00|0.00
1007736|0.00|0.00
1007738|0.00|0.00
1007740|0.00|0.00
1007742|0.00|0.00
1007746|0.00|0.00
1007754|0.00|0.00
1007754|0.00|0.00
1007754|0.00|0.00
1007784|0.00|0.00
1007787|0.00|0.00
1007788|0.00|0.00
1007788|0.00|0.00
1007788|0.00|0.00
1007788|0.00|0.00
1007788|0.00|0.00
1007788|0.00|0.00
1007788|0.00|0.00
1007788|0.00|0.00
1007788|0.00|0.00
1007788|0.00|0.00
1007788|0.00|0.00
1007788|0.00|0.00
1007788|0.00|0.00
1007788|0.00|0.00
1007788|0.00|0.00
1007788|0.00|0.00
1007788|0.00|0.00
1007788|0.00|0.00
1007788|0.00|0.00
1007789|0.00|0.00
1007813|0.00|0.00
1007820|0.00|0.00
1007821|0.00|0.00
1007823|0.00|0.00
1007828|0.00|0.00
1007829|0.00|0.00
1007831|0.00|0.00
1007831|0.00|0.00
1007831|0.00|0.00
1007834|0.00|0.00
1007837|0.00|0.00
1007845|0.00|0.00
1007850|0.00|0.00
1007880|0.00|0.00
1007882|0.00|0.00
1007888|0.00|0.00
1007897|0.00|0.00
1007898|0.00|0.00
1007900|0.00|0.00
1007902|0.00|0.00
1007904|0.00|0.00
1007909|0.00|0.00
1007911|0.00|0.00
1007915|0.00|0.00
1008057|0.00|0.00
1008082|0.00|0.00
1007631|0.00|0.00
1007444|0.00|0.00
1007893|0.00|0.00
1007795|0.00|0.00
1007436|0.00|0.00
1007446|0.00|0.00
1007749|0.00|0.00
1006514|0.00|0.00
1007928|0.00|0.00
1008020|0.00|0.00
1007658|0.00|0.00
1009482|0.00|0.00
1006909|0.00|0.00
1006915|0.00|0.00
1006571|0.00|0.00
1006414|0.00|0.00
1008144|0.00|0.00
1007602|0.00|0.00
1007602|0.00|0.00
1007602|0.00|0.00
1007602|0.00|0.00
1007602|0.00|0.00
1007602|0.00|0.00
1007602-6|0.00|0.00
1007602|0.00|0.00
1007602|0.00|0.00
1007602|0.00|0.00
1007602-5|0.00|0.00
1007602|0.00|0.00
1007602|0.00|0.00
